sno,recoding_url,user,human_transcribe,nemo_transcribe,deepgram_transcribe,Nemo,Deepgram
7217,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI10-1634922404.7850-in_1.wav,m.aqib,no i dont and my shows he your calling from why,no i dont and my shows he your calling from hawaii,No I dont And my shows youre calling from Hawaii,FALSE,FALSE
7224,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI10-1635789339.34015-in_1.wav,m.aqib,no i dont ba,no i dont bu,No I dont Bye,FALSE,FALSE
7232,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1635613646.36909-in_1.wav,m.aqib,no i dont by ,no i dont by,No I dont Bye,FALSE,FALSE
7257,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI3-1636498069.28378-in_1.wav,m.aqib,no I dont have ,and know are gong,No I dont,FALSE,FALSE
7262,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI1-1635458916.61444-in_3.wav,m.aqib,no I dont have a death problem,no i dont have a death problem,No I dont have a debt problem,TRUE,FALSE
7269,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1635006716.19560-in_1.wav,m.aqib,no i dont have a moment to speak have a good day try calling somebody else good bye,no i dont have a moment to speak have a good day try calling somebody else good bye,No I dont have a moment to speak Have a good day Try calling somebody else Goodbye,TRUE,FALSE
7276,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI13-1635198786.1061-in_2.wav,m.aqib,no i dont have am sorry,no i dont have im sorry,No I dont have Im sorry,FALSE,FALSE
7304,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI9-1636388404.78886-in_5.wav,m.aqib,no i dont have any of i dont know anything think,no i dont have any of i dont know anything think,No I dont have any I dont know anything Thank,TRUE,FALSE
7306,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI11-1635203359.36360-in_5.wav,m.aqib,no i dont have any thats in death but i appreciate the calm thank you ,no i dont have any thats in death but i appreciate the calm thank,No I dont have it Thats in that But I appreciate the call Thank you,FALSE,FALSE
7309,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI4-1636479793.32869-in_9.wav,m.aqib,no i dont have credit card,am i dont have credit card,No I dont have credit card,FALSE,TRUE
7310,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1636821667.81311-in_5.wav,m.aqib,no I dont have credit card or to pay your wife to suck my dick you got down some of the bitch,no e humocritic or to pay your wife to shock my deck you got down some of the ditch,The human credit card to pay your wife shut my You got down some of the bitch,FALSE,FALSE
7313,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI10-1635199291.22373-in_5.wav,m.aqib,no i dont have debt,no i dont have captain,No I dont have,FALSE,FALSE
7324,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI11-1635203359.36360-in_4.wav,m.aqib,no i dont have no credit card  and debt thank you dude,no i dont have no credit course indeed thank you do,No I dont have no credit card in debt Thank you the,FALSE,FALSE
7333,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI4-1636823468.166725-in_1.wav,m.aqib,no i dont have no i dont have a second in got,no i dont have no i dont have a second in got,No I dont have No I dont have a second I got,TRUE,FALSE
7337,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI20-1636755864.22838-in_0.wav,m.aqib,no i dont have such a thing i am ninety some years old and i have a new,no i dont have such a thing im ninety some years old and i have a new,No I dont have such a thing Im ninety some years old and I have a new,FALSE,FALSE
7345,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI7-1636389020.46221-in_2.wav,m.aqib,no i dont i am i am not with,no i dont im im not with,No I dont Im Im not what,FALSE,FALSE
7361,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI7-1637014271.107995-in_4.wav,m.aqib,no i dont i dont know I got damned time for anybody except for murder   on my house take my fuck and name off your damned call list you are wasting your time i hate your,no i dont i dont now a god damned time for anybody except fo the martkags  on my house take my folk and name off your damned christ youre wasting your time i hate o,No I dont I dont know I goddamn damn down anybody except the margins on my house Take my booking name of your damn call list Youre wasting your time The eight,FALSE,FALSE
7365,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI8-1635892363.8-in_1.wav,m.aqib,no I dont I have company good bye ,no i dont i have company good bye,No I dont I have company Goodbye,FALSE,FALSE
7369,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI12-1635459668.28803-in_4.wav,m.aqib,no i dont i just got a hot up and they are not talking to anybody,no i dont i just got a hot up and theyre not talking to anybody,No I dont I just got a hospital And then I talking to anybody,FALSE,FALSE
7372,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI2-1636668410.80668-in_1.wav,m.aqib,no i dont i just went out,no i dont i iris went out,No I dont I just went out,FALSE,TRUE
7373,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI12-1634925998.24620-in_1.wav,m.aqib,no i dont I not interested thank you,no i dont ut not interested thank you,No I dont But not interested Thank you,FALSE,FALSE
7374,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI10-1637078108.2482-in_2.wav,m.aqib,no i dont i pay my credit cards i dont no quite know what i,no i dont i pay my credit cards i dont no quite know what i,No I dont I pay my credit card I dont know quite know i what,TRUE,FALSE
7383,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI12-1635203338.43883-in_1.wav,m.aqib,no i dont im just making supper thank you very much,no i dont im just making supper thank you very much,No I dont Im just making shopper Thank you very much,TRUE,FALSE
7393,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI2-1635456892.39326-in_2.wav,m.aqib,no I dont income yet later,no i dont in come yet later,No Come,FALSE,FALSE
7395,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI9-1636047384.34993-in_1.wav,m.aqib,no I dont james,no i dont jane,No I dont change,FALSE,FALSE
7397,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1636150291.24166-in_1.wav,m.aqib,no i dont james leave me  show up your asss,no i dont james he can show up your hot,No I dont James didnt showed up your house,FALSE,FALSE
7403,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI4-1636831242.195875-in_2.wav,m.aqib,no i dont know,no i dont no,No I dont No,FALSE,FALSE
7405,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI9-1636562935.27207-in_1.wav,m.aqib,no i dont know anybody anything,no i dont know anybody anything,No I dont know anybody hes like,TRUE,FALSE
7406,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI10-1635003115.10747-in_1.wav,m.aqib,no i dont know anybody thing who you please quit fucking calling me,hot i dont know anybodythingwo you please quit fucking calling me,No I dont owe anybody anything with you Please quit fucking im calling me,FALSE,FALSE
7408,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1635607171.13978-in_8.wav,m.aqib,no I dont know english,o no english,Annoying english,FALSE,FALSE
7427,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI8-1636049502.72466-in_1.wav,m.aqib,no i dont no speaking you goes i dont need to speak of you you have a good day,no i dont no speaking you goes i dont need to speak of you you have a good dat,No I dont know I thinking you that I need to speak to you have a good day,FALSE,FALSE
7435,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI12-1635199413.30800-in_0.wav,m.aqib,no i dont quit calling me,no i dont quit calling,No I dont Quit calling,FALSE,FALSE
7436,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1636568801.19071-in_2.wav,m.aqib,no I dont right now,no i dont right now,No I dont right now,TRUE,TRUE
7452,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI2-1636039254.98897-in_1.wav,m.aqib,no i dont take me off for mail list,no i dont take me off for mailyligh,No I dont take me off my unless,FALSE,FALSE
7473,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1636386763.44271-in_5.wav,m.aqib,no i dont think so ,a now i dont think so,No I dont think so,FALSE,FALSE
7474,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1635020513.47645-in_15.wav,m.aqib,no i dont think so i told you not,no i dont think so i told you knot,No I dont think so I told you know,FALSE,FALSE
7478,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI12-1635867196.1531-in_1.wav,m.aqib,no I dont want a debt relief program,no i dont want a debt relief program,No I dont wanna debt relief programmed,TRUE,FALSE
7497,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1635020513.47645-in_14.wav,m.aqib,no i get into hangup but you guys just of pesist,no i get into hang out but you got i don is,No I get it to have i but you guys just dont assist,FALSE,FALSE
7504,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI7-1635012803.37114-in_2.wav,m.aqib,no i guess not i dont think i only go my credit card so i sounds like good,ah no i guess not i dont think i only go my credit card so i sounds like good,No I guess not I dont think I only have my credit cards So Sounds like good,FALSE,FALSE
7505,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI9-1636048080.38336-in_7.wav,m.aqib,no i had i dont need rather  medical,no i had i dont need lathe medical,No I havent doesnt I dont need another That,FALSE,FALSE
7508,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI7-1635951088.8689-in_4.wav,m.aqib,no I hardly have any credit cards,no i hardly have any credit cards,No I hardly have any credit cards,TRUE,TRUE
7510,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI20-1635981806.15379-in_0.wav,m.aqib,no i have an eight twenty eight on my like i dont need any debt relief,no i have an eight twenty eight on my like i dont need any debt relief,No I have an eight twenty eight on my bike I dont need any debt reusable can do it,TRUE,FALSE
7518,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1636475475.28335-in_1.wav,m.aqib,no i have no debt so dont call me back,no i have no debt so dont call me back,No I have no debt So dont call me back,TRUE,TRUE
7526,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI9-1636151950.51366-in_1.wav,m.aqib,no i havent not right to make this evening im not feeling well,no i havent not right to make this evening im not feeling well,No I havent not right make this evening Im not feeling well,TRUE,FALSE
7533,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI9-1636148573.39251-in_4.wav,m.aqib,no i i really dont have time now,no i i really dont have tire now,No I I really dont help talking,FALSE,FALSE
7534,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI1-1636652029.172871-in_1.wav,m.aqib,no i i told you to stop fucking bothering me do you understand,no i i told you to stop fucking bothering me do you understand,No I I told you to stop fucking bothering me Do you understand,TRUE,TRUE
7543,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI10-1636818018.21046-in_3.wav,m.aqib,no i like high credit,no i like high credit,No I like high credit,TRUE,TRUE
7546,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI1-1636067704.280523-in_5.wav,m.aqib,no i mean where geographical,no i mean where geographical,No I mean where geographic like,TRUE,FALSE
7564,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI2-1635892989.19675-in_6.wav,m.aqib,no I really us have a law of income,no i really us have a law of in hem,No I really do have black of in,FALSE,FALSE
7569,http://192.168.88.254/transcription_wav/transcription_wav/transcription_csvARI6-1635455547.779-in_1.wav,m.aqib,no i should not  sorry,no i sure dont sorry,No I sure dont Sorry,FALSE,FALSE
